Ambient_Temperature,Soil_Moisture,Light_Intensity,Humidity,Plant_Health_Status
18.70349913519968,26.57864292857004,446.7431823331706,58.642336075864335,Moderate Stress
22.678283228511425,22.72210717594899,711.5483344004775,51.708114455034135,Moderate Stress
18.303771061986016,28.096902710952644,757.1550848504886,46.59754920994967,High Stress
28.33192937653484,32.23443042974321,540.1039676207247,63.86715314928126,Healthy
29.12807686435398,13.74413383696061,811.9545888360167,59.182493268009154,High Stress
19.082115886170413,21.99579369538853,970.469345457892,57.71403655365325,High Stress
22.160368526499703,29.87090333941557,430.3451671305756,66.88471578770324,Moderate Stress
21.618161216279866,11.574463943240897,361.875460752102,62.76925953485869,High Stress
21.27421644917689,11.453152038746833,383.2490969046178,62.25665715517789,High Stress
27.3136145894,10.0007235973127,971.3119325749224,53.17610378214588,High Stress
23.930976223052404,15.22887048767613,392.7872464911848,69.89315156634771,High Stress
26.01136312782904,15.063498249315312,342.62517070095134,43.27074149361653,High Stress
21.199756648930983,15.94565099898524,282.41789527071285,53.93526056944337,High Stress
21.61476077512002,26.258953999177315,901.8664070181692,48.64184152320907,Moderate Stress
26.87388868228549,20.58539448176215,458.4411259052863,55.94891458883899,Moderate Stress
20.252278974808384,29.16997395788606,279.8975355640015,40.09369757862235,Moderate Stress
27.724725528065814,11.91581653671213,506.0008133543434,44.3053143693079,High Stress
23.38979510009635,23.38749715783955,852.9270946734355,55.84280527008026,Moderate Stress
22.6000197932257,31.939621273808317,867.6977976231797,56.63488115516914,Healthy
26.51913261699472,25.844581302953337,970.1411583283808,58.78332658831663,Moderate Stress
21.203605268761205,37.62363972012233,895.6625732919646,68.03210260940055,Healthy
24.640259571236182,25.41647613202367,906.4491300535052,62.501365700265936,High Stress
23.035715278106213,19.46787353738697,416.6848650946106,45.73821490504718,High Stress
18.386920058348213,28.148363408643448,945.0412126096768,60.158853893973216,Moderate Stress
22.42108860640837,25.491258310679804,680.7102068338158,48.73487712137148,Moderate Stress
29.406467785141835,24.47774116414052,299.22659717552386,56.88610461749538,Moderate Stress
23.44026525239673,17.850505385991678,847.32367549478,44.46663663475005,High Stress
23.55911495295517,16.85922419273698,586.9538183965392,58.894792829393,High Stress
23.004655595770583,24.211319435008647,547.2972630083101,51.23957446214332,Moderate Stress
24.29818961271672,25.23251477783291,723.1558425712838,68.00969848979113,Moderate Stress
22.599705147233166,37.969007801365706,809.9115843845469,66.91818413127737,Healthy
27.46916931798828,12.42019860235659,724.4372822766339,56.78641127031061,High Stress
18.166219625051298,36.15849436503723,315.0597708152127,62.52635104691856,Healthy
24.41733408229952,26.920691063486235,981.5521678103162,41.6074290879132,Moderate Stress
20.60847278545577,12.82680937250336,995.530294221076,54.61996407446163,High Stress
18.01133122568007,20.465335154716456,448.03363758603166,60.33024414454823,Moderate Stress
18.39482486970433,24.7869840449307,595.6037305905488,44.88578568706638,Moderate Stress
23.86430890703123,24.77272013780908,411.9204679496941,50.77816832956923,Moderate Stress
25.756048400891004,28.590910872691055,425.3268053762128,48.07251959045599,Moderate Stress
24.59828514677931,35.87636195430541,824.3305817703457,49.20819895277272,High Stress
26.75780998358469,23.142556736403705,808.9151684226155,54.49754566842005,Moderate Stress
27.03875633604301,16.200293651295254,204.55315328263285,68.87798944271928,High Stress
29.903676931028265,13.5390018811258,928.9300369472892,44.06059017940692,High Stress
24.960063482777592,28.615628627046856,469.57203484290784,69.3849202931757,Moderate Stress
25.143334155111454,14.19096927038866,495.0746902204237,63.07821525715385,High Stress
18.596736172549846,27.282038011167657,661.4678288417952,66.02305035069841,Moderate Stress
25.327931415048667,20.18083025241101,899.2399150145303,62.055047917899344,Moderate Stress
28.022509547412103,22.83157808554437,852.7283117584683,53.67907776486765,Moderate Stress
28.488460718843285,32.32329491566401,470.07720799548497,58.40614571094288,High Stress
28.62866984907256,26.34458061301914,506.9727576396885,44.65917807135767,Moderate Stress
22.659549801101225,14.53597631692266,364.6786513385068,41.12702979939339,High Stress
26.33641389064932,33.52840427273463,884.7756206695947,69.6423187033535,Healthy
18.01865352202321,33.6174321102086,652.1892738780145,54.31142348098719,Healthy
26.80146709934091,32.971585141059265,587.1237415928656,41.39064199444975,Healthy
25.75172911456688,27.231470456693405,482.4092359260136,61.83673635002644,Moderate Stress
27.56452776095794,31.956264378008637,607.3966560674656,43.82266524804241,Healthy
20.659723503443388,27.955368997288616,596.3008782696493,59.75540994784889,Moderate Stress
27.93026233224572,33.46139227311322,468.3064516206151,53.545556869358585,Healthy
23.44922062309177,38.65782583395518,683.0815493682353,61.80843964664723,Healthy
22.81029020099951,19.15633750740812,268.73172850698603,61.2751338307593,High Stress
19.15554368265569,24.67808160197311,760.4320297389772,63.828418564950624,Moderate Stress
22.80220928151113,36.65755797515368,872.3226132380848,42.96090858329773,Healthy
20.2245316578488,34.99524399519836,846.8187568994629,66.29055397249019,High Stress
28.677727377377654,16.57835341289006,980.2819765503708,51.41291068837644,High Stress
28.75780433959052,14.226392195598644,276.2599661922989,66.76777200007442,High Stress
23.187121193593548,21.95344844206175,970.1378794241476,52.9683977917406,Moderate Stress
27.80766606990193,31.814998337939787,997.4827184784464,43.78079418146229,High Stress
22.53314744608535,34.58495209881558,953.5980962424328,60.51746762101494,Healthy
22.050708232862725,17.231456448311683,832.4820262371877,59.31462861497766,High Stress
29.85201782795776,26.210279020444883,257.7165128098275,44.44649667720858,Moderate Stress
27.18775009999436,26.156143065581222,502.8754093872232,50.51352733934907,Moderate Stress
24.385884655629003,26.820094466203667,579.2751276231941,61.796909176520856,Moderate Stress
19.80587765550266,10.91996717529241,222.92905951314495,47.16525285538244,High Stress
19.94417025857413,21.31436968703788,252.3199746696092,44.24012184178847,Moderate Stress
18.84437238999426,24.521772520156063,325.9287406269909,44.52481499409294,Moderate Stress
21.13031870654414,39.07690186635651,336.3048217300769,65.4124646404778,Healthy
26.10031028426196,15.631040935858085,483.94918653374725,54.89752145559,High Stress
22.635696016684427,23.35080614518219,643.1386510947073,41.12948721509956,High Stress
25.005929365368026,25.431723759259462,782.2047553976336,60.49345061714273,Moderate Stress
29.37136260698216,31.342842746888675,912.6424431644086,46.54865222440749,Healthy
26.668168322155896,13.305013871724697,757.6636153665405,66.72090906091414,High Stress
28.031302396561145,28.42998376949781,404.9907490062084,46.92494326515546,Moderate Stress
29.585916600898564,35.18436900293315,692.4388837350966,49.20979621209065,Healthy
29.01241412397461,39.32560594142309,471.86427999292346,68.10215694904998,Healthy
20.971146479111557,39.04610992932868,304.05096181272137,52.821684138620085,Healthy
28.58234391576473,24.413402567245782,496.7033874144488,63.00545861975432,Moderate Stress
20.96516021388764,16.302486036707258,950.3544521168868,52.11386609741396,High Stress
24.451073185826708,16.965589586288036,243.1657254675436,46.263506096637535,High Stress
24.03647604151586,29.123756917264487,430.6587254224064,56.6165523781504,Moderate Stress
27.79001169840377,36.55968967055068,837.141900645839,48.73347566588763,Healthy
24.78079488356734,36.12706114127174,924.2845517516112,53.89292687584511,High Stress
27.731715803978197,38.167358153136846,684.9209848042643,44.56776134119556,Healthy
28.38067178008209,27.17483308455893,412.59711691580713,42.63749534572176,Moderate Stress
22.1213107336871,35.7316346879595,494.23044892553537,48.00201114109117,Healthy
27.104388147309447,33.29987829561267,386.2756033397645,59.9892758069312,Healthy
19.0333669517952,34.93955000010708,977.2010149211848,67.1187462657839,High Stress
27.770476142922664,30.035475171801117,843.5776409629184,52.10907463451639,Healthy
22.720702309835115,38.62817761258089,714.5955123566281,61.06181764300837,Healthy
29.05103163759164,13.56330866153242,833.1512381357526,54.94960072917718,High Stress
27.871897017561448,34.27055556411929,625.2197594611607,47.82323390265838,Healthy
25.54449026299084,11.827987846877036,737.9829307668106,57.948940317206,High Stress
26.905047958583523,37.40855418205928,664.9196487639114,61.93781290593447,Healthy
21.37316535429641,17.447617906737726,247.85233647070976,47.44257631805631,High Stress
29.96776590899869,18.31051881459944,624.26705874267,59.3085947184757,High Stress
21.639537499863657,21.8342183991144,580.5304327911706,69.27549133816146,Moderate Stress
25.910569788003063,15.909946303371855,203.6864758696442,49.21474702986143,High Stress
25.177305943802608,29.49354022638954,845.7393615076376,58.33261309060451,Moderate Stress
22.97811262375784,35.327065973074454,466.5418786319939,67.9453071971562,Healthy
26.89896584278576,28.2765571512536,414.9613838799323,62.27847024429195,High Stress
23.890249012383286,24.44405051575472,452.9214248116909,44.86471141059626,Moderate Stress
26.76889567846376,11.84437883306776,905.2660511788148,57.0161612943548,High Stress
18.590207576357564,11.66384663563451,532.5253473443163,63.09588382152879,High Stress
23.41023393394603,25.4193157547286,838.2401967660437,46.374957841929024,Moderate Stress
19.230462553412877,31.26458871000345,272.1115898516773,50.84027774261649,Healthy
28.19085690383874,34.35109142627985,257.71550227255125,69.16711751195584,Healthy
27.84886202905832,10.370773405924457,327.2426384113917,41.89193459750702,High Stress
20.486964087295277,15.778152728497425,238.49360744191569,49.87358952486359,High Stress
22.40111128156031,34.261387272825765,658.8598321280801,57.368894048945336,Healthy
19.24203485681919,26.10768571511595,329.1792316505976,66.26209202322904,Moderate Stress
26.7390797766152,10.47210818208032,209.93402764799103,50.545720043918855,High Stress
24.3989544354732,28.12488784644148,741.989007113644,68.7349214431118,Moderate Stress
22.53699292355827,27.222580423972914,792.5059638679144,64.72095532274649,Moderate Stress
23.56344814005922,31.35358452903904,991.7838881200144,52.44383881295046,Healthy
21.244350591508795,15.957741527434612,902.4843448842004,64.75454384388657,High Stress
27.39066579044113,34.12760153166212,564.1289891865213,46.86830728806844,Healthy
24.29777665917077,30.767529437819935,538.4090711662952,68.50203407588543,Healthy
23.388464750512483,14.830408795307136,640.7455975718617,45.9511357236416,High Stress
20.56423469710745,25.412337335826717,646.1195846662959,51.4071992961099,Moderate Stress
22.32918546692244,28.997142970116418,974.5438350083748,46.11968918998098,Moderate Stress
22.59184209333386,13.98800720685464,513.7636788853913,66.26695475723932,High Stress
29.006762787486046,30.168329707787198,311.06140759663765,40.64277843105975,Moderate Stress
21.43383983002652,33.43887312961178,481.7711132520232,41.185783658056906,High Stress
20.81315841646192,15.588461104681157,838.5817158388945,51.41674202180785,High Stress
24.35216975781617,16.064713215141765,373.9174178289807,40.853383021669885,High Stress
25.873995717773816,25.922337964084623,925.0319277491936,68.54660539259815,High Stress
25.694708204221524,18.78747757232048,549.2840906278223,67.82143590591822,High Stress
28.691442736457567,17.59843907672711,411.63646077690254,41.08530287426424,High Stress
23.8502802785856,37.969353947084656,915.1700435298228,45.09756552333939,High Stress
23.901352111937307,39.27096338298312,604.2202735588951,42.02147330276878,High Stress
27.51228803922361,39.47142973097063,373.74506991492194,47.88003402209884,Healthy
21.37936918458307,36.24984309695217,812.7305803780812,42.56016448966415,Healthy
18.770169440480576,11.286628082389722,361.3984979819901,68.15467107818009,High Stress
28.489264117457477,19.12039761368782,218.3977761296421,52.677274008675866,High Stress
25.635568579291352,11.0291829915532,856.5252644660344,58.29578812631619,High Stress
18.88185359956735,25.69444987530301,874.14510477779,43.44541037802672,Moderate Stress
19.09822006321666,38.11879129179574,566.715265078021,53.38938363081095,Healthy
29.788908727442493,13.112497820726825,366.6693326930821,41.78461282965964,High Stress
28.512809414803364,34.76053596284811,227.3505266898008,49.14202089202211,Healthy
29.40545207756796,34.41753861061051,625.1472083725486,69.23538702320985,Healthy
24.699904295720827,23.33988982972742,925.6225738938638,46.30656239600528,Moderate Stress
28.100653152148983,30.39024145512816,209.54236897744155,41.36848209506259,Healthy
25.604160368186072,18.86621617527513,839.0471824176084,57.37937523649164,High Stress
18.12058211481119,31.906760417832164,689.9370441334829,68.91920796617917,Moderate Stress
23.10225575113838,38.350788713669566,863.4829619496883,51.657789089453416,Healthy
29.262965443714588,31.29316215964972,369.6975895242455,67.90181861405344,Healthy
28.190539904031727,14.73250368236681,716.7591807641943,53.862436303643065,High Stress
21.569562154808164,28.488949578441368,336.3566806934372,46.93427092784851,Moderate Stress
18.93494503912756,38.15865761343471,305.7832097853127,54.73299411701394,Healthy
29.81091999903797,23.07181567785675,955.5091382761476,41.655952901293006,Moderate Stress
21.431277251828263,12.559477525952678,329.4769741564012,64.2947919537956,High Stress
18.144343567039037,25.944474908927987,937.454262351426,61.28860761306703,Moderate Stress
25.10939517078893,14.383104049312951,235.05560248198591,41.19357529002584,High Stress
28.65518262942466,29.759636102221197,587.5597622957869,64.0602386153686,Moderate Stress
29.551327975501405,26.06722093759469,430.0082817892245,47.6092181754488,High Stress
27.704889934130197,20.61207743412625,336.90699718721066,66.3618389768925,High Stress
29.116016196476583,19.79979122822173,822.8018482609207,68.22840976296085,High Stress
24.82128435521173,38.79870254012072,870.5439517566995,48.22257709590281,High Stress
23.86383307436033,15.287981506250665,590.1276826951452,52.01363935770964,High Stress
21.189220616611845,26.873147843215687,815.8876425873719,61.470880400031184,Moderate Stress
18.776607447922597,38.51827917246277,934.31626258421,52.87657435070726,Healthy
22.002928489020334,34.342744460134526,727.9872545509841,44.11662784707621,Healthy
24.490756405552503,20.936533720524647,497.7693929402623,41.55901336994734,High Stress
20.649225905425013,14.504463790674372,770.1755164283474,57.14519189118202,High Stress
26.406298450416735,30.13392937968258,273.05972269895307,56.68455678371524,Healthy
26.73736529545814,34.637479930249114,675.850366860471,69.3215433455417,Healthy
25.88920848092615,28.25440941574312,762.7378851202285,56.17522885092035,Moderate Stress
28.13330626257981,21.43901820930548,934.4721448089862,44.45734367857867,Moderate Stress
26.256350026504133,35.93508333793044,551.0271420493732,64.70730584666744,Healthy
23.31423736625057,16.822064067146506,934.6695192785146,41.14038353645348,High Stress
20.19227740709896,21.582357324240625,245.01946784295427,44.8474377454789,High Stress
29.3300062667748,14.483973493796494,687.6376539871724,45.486154799824426,High Stress
19.77243365752325,38.89432269387803,587.2515059812732,46.24003896594226,Healthy
18.407894712432373,31.900661010876437,472.8385875301989,45.28176071786073,Healthy
25.70074305369686,26.714400800551218,559.1633946652809,47.63014167424623,Moderate Stress
25.029071368379576,34.65500514934776,370.3607040394516,48.34857853554425,Healthy
27.45302255637027,22.099753229878743,613.6269623585797,56.33414437993302,Moderate Stress
23.919696628059462,21.49603896846757,457.9750483292679,45.00231576160648,Moderate Stress
20.92308546921119,14.990699756222169,845.5959299168543,63.44597621689927,High Stress
27.1196859729286,39.30673606765285,287.88273128665514,45.58236598867842,Healthy
21.703986914105236,27.647330007208744,325.584370542305,65.91232221227767,Moderate Stress
25.288387608933217,24.15317389975812,889.0051089423969,64.65932262978997,Moderate Stress
27.10544664584812,21.40448756444257,575.9643801998114,46.56746022872484,Moderate Stress
25.150759813658706,18.090187864774563,407.8341803415796,58.991017068624885,High Stress
28.348041586698358,32.7623485271595,655.6423500780857,52.57920537316578,Healthy
27.97304868412917,29.496863388319625,867.6988374179331,49.5005547594973,Moderate Stress
19.053683239067503,31.91716295988267,335.34897317508063,56.027222909695965,Healthy
20.93587074926271,33.59216853753264,531.1884541814703,41.97037524142908,Healthy
27.08149791111647,25.496909310093617,726.0924317400132,57.838447704397495,High Stress
29.8396282060453,27.246691174649936,789.8657801752028,68.32595261234863,Moderate Stress
27.41346537094913,27.59583322327881,201.7361725290308,51.94967784288813,Moderate Stress
21.88172933548236,29.75301902212041,505.4500186100676,61.46567746856,Moderate Stress
18.0765804591686,19.446102161660463,913.2664576411664,56.19282329514431,High Stress
28.06868423824757,23.774423007130466,809.7461789469437,46.45514240045146,Moderate Stress
24.56674969851393,25.60961489397769,959.6685584978349,54.13284890168914,Moderate Stress
21.60092485290652,25.296461131960548,910.375882858486,64.39419843188101,Moderate Stress
29.16231337650756,18.104660087990965,598.3379515915025,64.07656555349914,High Stress
21.44992611443478,39.76196613093347,792.7701263275845,69.01066593608931,Moderate Stress
25.942930119773116,18.448571015099887,815.1058487048778,66.83532618209867,High Stress
21.16264152309769,39.35116749740816,469.3144200958704,66.59485478953098,Healthy
23.59723009753568,30.759935850366013,401.46032104922585,47.18794686479195,Healthy
28.091522114169173,15.381924331801937,960.1724470023572,49.79962260061997,High Stress
27.38857907258734,18.676588759192605,289.960648983006,60.3015954269108,High Stress
20.338804905363844,38.804790843051705,951.0328298138984,57.14486529817373,Healthy
20.858034634693936,22.09620250765219,992.0737818429596,57.92195004658552,Moderate Stress
21.82717237980425,25.142140211069,669.2563907525916,44.2307983373773,Moderate Stress
19.618797912891157,32.457843690643934,942.6435858114032,54.8214971774678,Healthy
19.38043454485692,23.227752028138056,653.9270750387516,45.3344380391406,Moderate Stress
29.12718182833036,33.66139479867519,508.2803302552155,63.82567980456491,Healthy
20.204337768278634,36.03925026970883,872.482128951212,57.74945774737421,High Stress
21.85538443128828,33.475256147247165,919.6909424775068,63.1345028740255,Healthy
19.54924959647265,26.829386208428325,656.710144781259,54.85925875732214,Moderate Stress
21.63203140406308,29.030617151945528,400.4810256661193,61.1141147765194,Moderate Stress
23.7979121097096,28.70773852956359,559.758228080902,53.10340436390905,Moderate Stress
18.673969604625544,19.58770151455067,334.6407304627818,53.428694788460845,High Stress
21.61447466735086,23.655874208811102,942.3038599979714,47.95718715482839,Moderate Stress
25.02371997803156,15.423906323809778,753.8430395852055,62.009790799684325,High Stress
24.03958644820053,35.310985347703905,398.7373487217927,51.849990339816046,Healthy
21.2525061481618,12.31719229702409,889.0177123158616,60.04313729688414,High Stress
29.40586165650086,30.740470742441342,819.5275231142565,69.81282040270494,Healthy
19.680201494997203,29.76554069565885,543.4118556493747,60.75617501269795,Moderate Stress
23.33443040885858,13.723851166633272,748.6668548234104,68.48812754405533,High Stress
26.577849014742696,36.987749587890576,272.65251191757346,50.51896021968393,Healthy
26.42813477088431,20.069470575278157,407.3755411955381,54.71196619930706,Moderate Stress
26.312731060691604,39.58417972250021,810.4689024640044,43.55921982581872,Healthy
28.20288780359978,32.93919492449105,701.908970731834,53.83442276462364,Healthy
28.704418669371044,11.903856475702185,719.8937957931911,54.67228746449649,High Stress
22.902042482804973,14.216266408291446,443.3245288217626,47.39337846060975,High Stress
26.633869727524683,30.67313888407702,626.8096649796112,59.57879421860355,Healthy
26.420827064742124,12.514557532774374,813.0506745185895,41.0866655268025,High Stress
28.830158985937423,17.327482623350342,672.0993194571838,56.48557811238312,High Stress
26.574527405469063,21.06281452526718,823.1912203914685,43.900430518949584,Moderate Stress
26.719991006775203,30.60028342058153,987.2998063444732,65.41103575683343,Healthy
26.417062668035555,21.841842270753663,987.2083032887208,40.69675525082073,Moderate Stress
26.74095904907324,15.26081613980156,325.96149400136164,65.74063984782978,High Stress
22.21269756597716,19.46967022327844,705.6225895421478,66.12251861257361,High Stress
21.70366331622592,29.466101424392463,572.7545816648606,62.31537438580538,Moderate Stress
24.10758413514551,39.34961790967531,944.8335248099348,49.623047735918405,Healthy
21.79769172733501,34.61439073045505,693.1340472297621,46.522772919295896,Moderate Stress
27.589280663498947,17.08190212406494,999.1524445862498,61.35127881565624,High Stress
21.344995802882032,37.7882465077408,235.7036549013108,68.84648403603006,Healthy
24.397470946026395,20.330517529947468,973.4294478598166,44.19826460228901,Moderate Stress
27.404488650641948,10.975495877115652,953.5242793632744,61.4778886589488,High Stress
23.379647786631807,33.88816079216433,409.42964065083646,52.32446135970673,Healthy
23.369782386889725,16.587957067553802,920.4244654560814,52.15638902927152,High Stress
26.69142956213323,13.67297799527083,828.8667989838905,62.08381530432014,High Stress
20.749930252369637,34.09510019027578,348.1821495255367,44.88951957160853,Healthy
26.443642607495164,22.80868678184131,555.959437694406,67.78201111209793,Moderate Stress
26.480010311767867,30.896343232588205,386.4555612539168,62.17147943138248,Healthy
28.039340234203504,23.269169737282752,277.28112993483364,48.53982908222927,High Stress
20.18555606767688,32.338776375777584,992.4133654340286,54.62268268634536,High Stress
19.90842067411335,39.95439918745909,761.5879821490093,58.884908954552685,Moderate Stress
24.897582798040567,27.31329826608273,214.47064459674675,45.77758384013252,Moderate Stress
19.13839320390316,39.09941643182116,702.6202504479586,67.09234006732773,Healthy
18.7304096146142,35.20212817912983,787.0324528129055,61.36656944110892,Healthy
25.276496548568595,20.61237777863179,449.9381138328255,53.37679005046361,Moderate Stress
21.028543759142902,14.399759028472882,590.7270822981943,53.856864736841146,High Stress
23.792554491420468,12.29164750381301,501.1233966644282,47.87400082675145,High Stress
20.13582811227923,22.52595923562011,978.3417255066216,47.26176435492968,Moderate Stress
21.413355678488852,24.798051780575108,742.2742781802729,44.898194292140914,High Stress
27.549916235991628,28.99816625136042,485.8037122918115,63.23790663082235,Moderate Stress
28.47002832770144,34.951126688813964,296.4853744602559,41.71327833693183,Healthy
22.37888836786185,23.470254390682225,232.55893130760325,52.41826176159724,Moderate Stress
18.877524828118645,14.037364215443576,699.5096374195496,61.92883526800533,High Stress
25.81007305706572,19.079645941927254,875.4478597182957,46.46374725649464,High Stress
20.71390516176463,33.4691449033852,741.8921642691042,68.46334941360627,Healthy
27.735859235990752,18.96316067124945,809.2515945465051,53.72079370811826,High Stress
27.353378622834207,18.757717963263914,678.8443127016155,57.34366973035453,High Stress
24.34122072349153,38.62450164209714,387.31749324412857,60.78536828691,Healthy
21.83651447782512,12.226514297653802,981.9480794059236,43.79997011107894,High Stress
25.817360438909727,32.821090219576334,380.7727629021411,55.70589944622015,Healthy
29.375088398555867,28.982381295188542,403.8401830855526,40.5115678737241,Moderate Stress
18.970021250474257,35.79074811310855,372.2476497507944,48.03197537044265,Healthy
25.0197751576758,32.6138500117011,309.2102622939553,57.26775328324254,Healthy
28.046301989980837,11.830253295778906,226.9010938050106,68.3793874367656,High Stress
19.50158017320069,24.82140469211573,440.30215259883886,63.28953424086493,Moderate Stress
28.085520131330533,31.449844205935385,285.41075778146165,56.93752677384358,Healthy
29.313925142272623,35.49753552128561,281.7655490657327,69.43580463943579,Healthy
27.22152298047331,33.53571565868615,616.4081724270711,55.28664222598608,Healthy
27.64777273852413,19.865640542543563,472.6943273788264,55.73096062778397,High Stress
27.919926147723004,13.954959092072505,350.04293973302634,45.71553695730758,High Stress
28.415199345779943,23.276825134992016,425.25269073266986,46.345665211731664,Moderate Stress
27.907478432715457,32.36575028850514,510.391551075686,56.90226310915821,Healthy
20.827521033200725,23.12992334423776,649.324486057995,65.13944817179197,Moderate Stress
29.03653226833075,16.364378823144577,547.2956362802249,67.17703639565559,High Stress
24.978749438941676,39.56519588905206,673.5058323525719,42.87212693092219,Healthy
27.89766438029139,18.517374853009237,436.31567328047936,44.63365490902166,High Stress
29.18305565428654,35.842908190509846,483.8859988702878,53.21652381628066,High Stress
18.571027529953668,36.52879218980392,634.4387802400471,44.85585189817796,Healthy
21.89245461848888,13.992938986092769,919.831104476927,52.06247152943091,High Stress
28.113799511976676,35.45906517983671,820.6184255493597,51.79635243601777,Healthy
21.96361100466781,18.956317763242545,786.9776067785238,44.252479783354914,High Stress
21.553200983428106,28.780099027618,534.991787910226,65.86910224470776,Moderate Stress
26.852511272974475,32.516442788498566,839.6132084102827,47.47378886065747,Healthy
24.257706880943907,11.995846532538584,549.6048535352701,67.35296968414792,High Stress
21.052964761204557,25.161191217328504,802.8853118810072,43.21440262503537,Moderate Stress
26.543676342382664,32.82756216814303,761.9370903724546,67.00301228665916,Healthy
25.148614704535635,22.5335231607356,750.6515279970141,65.17070671664376,Moderate Stress
23.10314767715296,39.93675092173659,486.3478318705086,53.33731750052159,Healthy
24.660557171539885,25.419553089632835,375.4558685039832,41.23910695849296,Moderate Stress
